Time,Tissue Displacement,Pressure,Temperature,Piston Displacement,Opening Diameter,Battery Voltage,Charging,deformation,pressureApplied,IAP,stress,force,strain,elasticity
4105783,25,93.4,24.16,0,60,0.06,Unplugged,13,6.4,-6.7,-48.38,-17109.31,216.67,-0.22|
4105827,26,93.61,24.16,0,60,0.06,Unplugged,12,6.19,-6.51,-47.04,-16638.02,200,-0.24|
4105870,27,93.8,24.16,0,60,0.08,Unplugged,11,6,-6.33,-45.78,-16191.99,183.33,-0.25|
4105913,25,94,24.16,0,60,0.06,Unplugged,13,5.8,-6.08,-43.89,-15523.09,216.67,-0.20|
4105957,26,94.18,24.16,0,60,0.07,Unplugged,12,5.62,-5.91,-42.7,-15100.71,200,-0.21|
4106000,26,94.36,24.16,0,60,0.06,Unplugged,12,5.44,-5.72,-41.34,-14620.44,200,-0.21|
4106043,28,94.53,24.17,0,60,0.07,Unplugged,10,5.27,-5.6,-40.52,-14329.82,166.67,-0.24|
4106086,28,94.69,24.17,0,60,0.07,Unplugged,10,5.11,-5.42,-39.24,-13879.26,166.67,-0.24|
4106129,26,94.85,24.17,0,60,0.06,Unplugged,12,4.95,-5.2,-37.58,-13292.17,200,-0.19|
4106173,28,95.01,24.17,0,60,0.08,Unplugged,10,4.79,-5.09,-36.82,-13023.63,166.67,-0.22|
4106216,29,95.16,24.17,0,60,0.06,Unplugged,9,4.64,-4.96,-35.94,-12712.92,150,-0.24|
4106259,27,95.3,24.17,0,60,0.06,Unplugged,11,4.5,-4.75,-34.33,-12140.55,183.33,-0.19|
4106303,27,95.45,24.17,0,60,0.07,Unplugged,11,4.35,-4.6,-33.25,-11760.33,183.33,-0.18|
4106345,25,95.58,24.17,0,60,0.05,Unplugged,13,4.22,-4.41,-31.88,-11276.52,216.67,-0.15|
4106387,28,95.72,24.17,0,60,0.08,Unplugged,10,4.08,-4.34,-31.39,-11102.07,166.67,-0.19|
4106430,28,95.84,24.17,0,60,0.05,Unplugged,10,3.96,-4.2,-30.4,-10750.13,166.67,-0.18|
4106473,28,95.97,24.17,0,60,0.08,Unplugged,10,3.83,-4.07,-29.46,-10420.61,166.67,-0.18|
4106516,28,96.09,24.17,0,60,0.05,Unplugged,10,3.71,-3.94,-28.53,-10091.34,166.67,-0.17|
4106559,28,96.2,24.17,0,60,0.06,Unplugged,10,3.6,-3.82,-27.64,-9774.43,166.67,-0.17|
4106603,28,96.32,24.17,0,60,0.07,Unplugged,10,3.48,-3.69,-26.74,-9456.36,166.67,-0.16|
4106646,25,96.43,24.17,0,60,0.05,Unplugged,13,3.37,-3.53,-25.48,-9011.58,216.67,-0.12|
4106690,27,96.54,24.17,0,60,0.08,Unplugged,11,3.26,-3.44,-24.89,-8804.43,183.33,-0.14|
4106733,28,96.65,24.17,0,60,0.05,Unplugged,10,3.15,-3.35,-24.23,-8569.82,166.67,-0.15|
4106776,27,96.75,24.17,0,60,0.06,Unplugged,11,3.05,-3.22,-23.28,-8231.99,183.33,-0.13|
4106819,29,96.85,24.17,0,60,0.07,Unplugged,9,2.95,-3.15,-22.83,-8072.74,150,-0.15|
4106864,29,96.95,24.17,0,60,0.05,Unplugged,9,2.85,-3.05,-22.06,-7802.56,150,-0.15|
4106907,30,97.05,24.17,0,60,0.08,Unplugged,8,2.75,-2.97,-21.53,-7613.12,133.33,-0.16|
4106951,27,97.14,24.17,0,60,0.05,Unplugged,11,2.66,-2.81,-20.32,-7185,183.33,-0.11|
4106993,28,97.23,24.17,0,60,0.06,Unplugged,10,2.57,-2.73,-19.74,-6980.21,166.67,-0.12|
4107036,27,97.32,24.17,0,60,0.07,Unplugged,11,2.48,-2.62,-18.96,-6705.31,183.33,-0.10|
4107080,29,97.41,24.18,0,60,0.05,Unplugged,9,2.39,-2.56,-18.55,-6560.12,150,-0.12|
4107122,29,97.49,24.18,0,60,0.08,Unplugged,9,2.31,-2.47,-17.92,-6336.23,150,-0.12|
4107165,29,97.57,24.18,0,60,0.05,Unplugged,9,2.23,-2.39,-17.29,-6114.27,150,-0.12|
4107208,27,97.64,24.18,0,60,0.07,Unplugged,11,2.16,-2.28,-16.46,-5822.65,183.33,-0.09|
4107252,30,97.72,24.18,0,60,0.07,Unplugged,8,2.08,-2.24,-16.26,-5750.57,133.33,-0.12|
4107294,30,97.8,24.18,0,60,0.06,Unplugged,8,2,-2.16,-15.67,-5542.23,133.33,-0.12|
4107337,29,97.87,24.18,0,60,0.08,Unplugged,9,1.93,-2.07,-14.97,-5295,150,-0.10|
4107380,29,97.94,24.18,0,60,0.05,Unplugged,9,1.86,-1.99,-14.41,-5096.5,150,-0.10|
4107423,30,98.01,24.18,0,60,0.08,Unplugged,8,1.79,-1.93,-14.02,-4957.18,133.33,-0.11|
4107466,28,98.07,24.18,0,60,0.06,Unplugged,10,1.73,-1.83,-13.26,-4690.37,166.67,-0.08|
4107509,28,98.14,24.18,0,60,0.07,Unplugged,10,1.66,-1.76,-12.76,-4511.5,166.67,-0.08|
4107554,30,98.2,24.18,0,60,0.07,Unplugged,8,1.6,-1.72,-12.49,-4418.23,133.33,-0.09|
4107597,30,98.26,24.18,0,60,0.04,Unplugged,8,1.54,-1.66,-12.01,-4247.54,133.33,-0.09|
4107640,29,98.33,24.18,0,60,0.08,Unplugged,9,1.47,-1.58,-11.42,-4039.49,150,-0.08|
4107683,29,98.38,24.18,0,60,0.06,Unplugged,9,1.42,-1.51,-10.97,-3880.68,150,-0.07|
4107726,30,98.44,24.18,0,60,0.07,Unplugged,8,1.36,-1.47,-10.63,-3758.72,133.33,-0.08|
4107768,30,98.5,24.18,0,60,0.07,Unplugged,8,1.3,-1.4,-10.19,-3602.76,133.33,-0.08|
4107811,30,98.55,24.18,0,60,0.06,Unplugged,8,1.25,-1.35,-9.78,-3458.75,133.33,-0.07|
4107854,29,98.6,24.18,0,60,0.08,Unplugged,9,1.2,-1.28,-9.3,-3290.53,150,-0.06|
4107897,29,98.65,24.18,0,60,0.05,Unplugged,9,1.15,-1.23,-8.9,-3149.49,150,-0.06|
4107942,31,98.7,24.18,0,60,0.08,Unplugged,7,1.1,-1.2,-8.71,-3081.07,116.67,-0.07|
4107984,30,98.75,24.18,0,60,0.06,Unplugged,8,1.05,-1.13,-8.22,-2905.95,133.33,-0.06|
4108028,30,98.8,24.18,0,60,0.06,Unplugged,8,1,-1.08,-7.84,-2772.78,133.33,-0.06|
4108071,29,98.84,24.18,0,60,0.07,Unplugged,9,0.96,-1.02,-7.42,-2623.59,150,-0.05|
4108114,29,98.88,24.17,0,60,0.05,Unplugged,9,0.92,-0.98,-7.09,-2506.76,150,-0.05|
4108157,31,98.93,24.17,0,60,0.08,Unplugged,7,0.87,-0.95,-6.91,-2442.69,116.67,-0.06|
4108201,30,98.97,24.17,0,60,0.05,Unplugged,8,0.83,-0.9,-6.5,-2299.03,133.33,-0.05|
4108243,31,99.01,24.17,0,60,0.07,Unplugged,7,0.79,-0.86,-6.27,-2215.89,116.67,-0.05|
4108288,31,99.05,24.17,0,60,0.07,Unplugged,7,0.75,-0.82,-5.96,-2107.54,116.67,-0.05|
4108331,29,99.09,24.17,0,60,0.05,Unplugged,9,0.71,-0.76,-5.52,-1951.41,150,-0.04|
4108374,30,99.12,24.17,0,60,0.08,Unplugged,8,0.68,-0.73,-5.29,-1871.32,133.33,-0.04|
4108416,31,99.16,24.17,0,60,0.05,Unplugged,7,0.64,-0.7,-5.09,-1798.62,116.67,-0.04|
4108459,30,99.19,24.17,0,60,0.07,Unplugged,8,0.61,-0.66,-4.76,-1683.17,133.33,-0.04|
4108503,28,99.22,24.17,0,60,0.06,Unplugged,10,0.58,-0.61,-4.43,-1566.61,166.67,-0.03|
4108546,31,99.26,24.17,0,60,0.04,Unplugged,7,0.54,-0.59,-4.3,-1521.93,116.67,-0.04|
4108589,31,99.29,24.17,0,60,0.08,Unplugged,7,0.51,-0.56,-4.06,-1437.61,116.67,-0.03|
4108632,31,99.32,24.18,0,60,0.05,Unplugged,7,0.48,-0.53,-3.82,-1352.08,116.67,-0.03|
4108675,30,99.35,24.18,0,60,0.08,Unplugged,8,0.45,-0.49,-3.55,-1253.81,133.33,-0.03|
4108717,32,99.38,24.17,0,60,0.06,Unplugged,6,0.42,-0.47,-3.42,-1208.81,100,-0.03|
4108762,32,99.4,24.17,0,60,0.06,Unplugged,6,0.4,-0.44,-3.19,-1126.47,100,-0.03|
4108805,30,99.43,24.17,0,60,0.08,Unplugged,8,0.37,-0.39,-2.86,-1012.25,133.33,-0.02|
4108849,30,99.46,24.18,0,60,0.05,Unplugged,8,0.34,-0.37,-2.65,-937.44,133.33,-0.02|
4108891,31,99.49,24.18,0,60,0.08,Unplugged,7,0.31,-0.34,-2.48,-876.16,116.67,-0.02|
4108934,29,99.51,24.18,0,60,0.06,Unplugged,9,0.29,-0.31,-2.23,-787.4,150,-0.01|
4108978,31,99.54,24.18,0,60,0.06,Unplugged,7,0.26,-0.29,-2.1,-741.4,116.67,-0.02|
4109019,31,99.56,24.18,0,60,0.07,Unplugged,7,0.24,-0.26,-1.91,-676.7,116.67,-0.02|
4109061,29,99.58,24.18,0,60,0.06,Unplugged,9,0.22,-0.23,-1.7,-599.84,150,-0.01|
4109105,32,99.6,24.18,0,60,0.08,Unplugged,6,0.2,-0.22,-1.58,-558.15,100,-0.02|
4109147,32,99.63,24.18,0,60,0.06,Unplugged,6,0.17,-0.19,-1.41,-497.75,100,-0.01|
4109190,31,99.65,24.18,0,60,0.08,Unplugged,7,0.15,-0.16,-1.2,-423.48,116.67,-0.01|
4109234,31,99.67,24.18,0,60,0.06,Unplugged,7,0.13,-0.14,-1.04,-367.39,116.67,-0.01|
4109277,32,99.69,24.18,0,60,0.05,Unplugged,6,0.11,-0.12,-0.9,-318.41,100,-0.01|
4109319,30,99.71,24.18,0,60,0.07,Unplugged,8,0.09,-0.1,-0.72,-254.13,133.33,-0.01|
4109361,29,99.73,24.18,0,60,0.05,Unplugged,9,0.07,-0.08,-0.56,-198.5,150,-0.00|
4109405,29,99.74,24.18,0,60,0.07,Unplugged,9,0.06,-0.06,-0.43,-152.7,150,-0.00|
4109447,30,99.76,24.18,0,60,0.06,Unplugged,8,0.04,-0.04,-0.3,-106.42,133.33,-0.00|
4109490,31,99.78,24.18,0,60,0.08,Unplugged,7,0.02,-0.02,-0.17,-61.59,116.67,-0.00|
4109533,30,99.79,24.18,0,60,0.05,Unplugged,8,0.01,-0.01,-0.04,-14.91,133.33,-0.00|
4109576,30,99.81,24.18,0,60,0.07,Unplugged,8,-0.01,0.01,0.08,29.64,133.33,0.00|
4109617,31,99.83,24.18,0,60,0.06,Unplugged,7,-0.03,0.03,0.2,71.87,116.67,0.00|
4109659,31,99.84,24.18,0,60,0.07,Unplugged,7,-0.04,0.04,0.31,111.26,116.67,0.00|
4109702,31,99.85,24.18,0,60,0.05,Unplugged,7,-0.05,0.06,0.42,150.1,116.67,0.00|
4109744,32,99.87,24.18,0,60,0.07,Unplugged,6,-0.07,0.07,0.53,188.24,100,0.01|
4109788,32,99.88,24.18,0,60,0.08,Unplugged,6,-0.08,0.09,0.63,221.38,100,0.01|
4109831,32,99.89,24.18,0,60,0.05,Unplugged,6,-0.09,0.1,0.73,258.98,100,0.01|
4109874,31,99.9,24.18,0,60,0.08,Unplugged,7,-0.1,0.11,0.82,290.68,116.67,0.01|
4109916,32,99.91,24.18,0,60,0.06,Unplugged,6,-0.11,0.13,0.92,326.06,100,0.01|
4109958,31,99.93,24.18,0,60,0.08,Unplugged,7,-0.13,0.14,1,354.46,116.67,0.01|
4110000,32,99.94,24.18,0,60,0.05,Unplugged,6,-0.14,0.15,1.11,392.53,100,0.01|
4110043,31,99.95,24.18,0,60,0.06,Unplugged,7,-0.15,0.16,1.17,414.92,116.67,0.01|
4110085,32,99.96,24.18,0,60,0.06,Unplugged,6,-0.16,0.18,1.28,452.89,100,0.01|
4110127,31,99.97,24.18,0,60,0.06,Unplugged,7,-0.17,0.18,1.34,472.8,116.67,0.01|
4110170,32,99.98,24.18,0,60,0.07,Unplugged,6,-0.18,0.2,1.44,508.49,100,0.01|
4110213,30,99.99,24.18,0,60,0.05,Unplugged,8,-0.19,0.2,1.47,518.35,133.33,0.01|
4110255,34,100,24.18,0,60,0.07,Unplugged,4,-0.2,0.23,1.69,599.31,66.67,0.03|
4110297,31,100.01,24.18,0,60,0.05,Unplugged,7,-0.21,0.23,1.65,583.44,116.67,0.01|
4110339,31,100.02,24.18,0,60,0.08,Unplugged,7,-0.22,0.24,1.72,609.43,116.67,0.01|
4110381,31,100.03,24.18,0,60,0.05,Unplugged,7,-0.23,0.25,1.79,634.69,116.67,0.02|
4110424,32,100.03,24.18,0,60,0.08,Unplugged,6,-0.23,0.26,1.88,665.19,100,0.02|
4110466,33,100.04,24.18,0,60,0.06,Unplugged,5,-0.24,0.27,2,706.24,83.33,0.02|
4110510,34,100.05,24.18,0,60,0.07,Unplugged,4,-0.25,0.29,2.14,757.23,66.67,0.03|
4110553,32,100.06,24.18,0,60,0.06,Unplugged,6,-0.26,0.28,2.07,731.08,100,0.02|
4110595,32,100.06,24.18,0,60,0.06,Unplugged,6,-0.26,0.29,2.12,748.71,100,0.02|
4110637,32,100.07,24.18,0,60,0.07,Unplugged,6,-0.27,0.3,2.17,766.45,100,0.02|
4110680,32,100.07,24.18,0,60,0.05,Unplugged,6,-0.27,0.3,2.21,781.87,100,0.02|
4110722,32,100.08,24.18,0,60,0.07,Unplugged,6,-0.28,0.31,2.25,795.61,100,0.02|
4110764,32,100.08,24.18,0,60,0.05,Unplugged,6,-0.28,0.31,2.28,805.64,100,0.02|
4110806,31,100.09,24.18,0,60,0.07,Unplugged,7,-0.29,0.31,2.27,804.55,116.67,0.02|
4110849,32,100.09,24.18,0,60,0.05,Unplugged,6,-0.29,0.32,2.34,828.86,100,0.02|
4110893,33,100.1,24.18,0,60,0.07,Unplugged,5,-0.3,0.33,2.44,861.67,83.33,0.03|
4110935,32,100.1,24.18,0,60,0.07,Unplugged,6,-0.3,0.33,2.41,852.6,100,0.02|
4110978,32,100.1,24.18,0,60,0.06,Unplugged,6,-0.3,0.34,2.45,865.78,100,0.02|
4111020,33,100.11,24.18,0,60,0.07,Unplugged,5,-0.31,0.35,2.53,895.05,83.33,0.03|
4111063,31,100.11,24.18,0,60,0.05,Unplugged,7,-0.31,0.34,2.45,867.13,116.67,0.02|
4111105,29,100.11,24.18,0,60,0.08,Unplugged,9,-0.31,0.33,2.42,857.09,150,0.02|
4111147,34,100.12,24.18,0,60,0.05,Unplugged,4,-0.32,0.37,2.7,956.35,66.67,0.04|
4111189,33,100.12,24.18,0,60,0.07,Unplugged,5,-0.32,0.36,2.64,932.61,83.33,0.03|
4111231,32,100.12,24.18,0,60,0.06,Unplugged,6,-0.32,0.36,2.61,921.86,100,0.03|
4111273,31,100.13,24.18,0,60,0.07,Unplugged,7,-0.33,0.36,2.59,914.33,116.67,0.02|
4111316,33,100.13,24.18,0,60,0.04,Unplugged,5,-0.33,0.37,2.71,957.05,83.33,0.03|
4111358,31,100.13,24.18,0,60,0.08,Unplugged,7,-0.33,0.36,2.62,927.17,116.67,0.02|
4111401,31,100.13,24.18,0,60,0.05,Unplugged,7,-0.33,0.36,2.64,933.1,116.67,0.02|
4111443,33,100.14,24.18,0,60,0.06,Unplugged,5,-0.34,0.38,2.78,981.58,83.33,0.03|
4111485,32,100.14,24.18,0,60,0.06,Unplugged,6,-0.34,0.37,2.73,964.34,100,0.03|
4111528,34,100.14,24.18,0,60,0.06,Unplugged,4,-0.34,0.4,2.92,1031.23,66.67,0.04|
4111570,32,100.14,24.18,0,60,0.06,Unplugged,6,-0.34,0.38,2.76,977.61,100,0.03|
4111613,33,100.15,24.18,0,60,0.06,Unplugged,5,-0.35,0.39,2.86,1010.46,83.33,0.03|
4111656,33,100.15,24.18,0,60,0.08,Unplugged,5,-0.35,0.39,2.87,1015.83,83.33,0.03|
4111698,32,100.15,24.18,0,60,0.05,Unplugged,6,-0.35,0.39,2.82,999.13,100,0.03|
4111741,33,100.15,24.18,0,60,0.08,Unplugged,5,-0.35,0.4,2.92,1031.81,83.33,0.04|
4111783,31,100.16,24.18,0,60,0.05,Unplugged,7,-0.36,0.39,2.82,996.04,116.67,0.02|
4111825,31,100.16,24.18,0,60,0.07,Unplugged,7,-0.36,0.39,2.82,998.78,116.67,0.02|
4111867,32,100.16,24.18,0,60,0.05,Unplugged,6,-0.36,0.4,2.9,1025.79,100,0.03|
4111910,33,100.16,24.18,0,60,0.05,Unplugged,5,-0.36,0.41,2.98,1052.48,83.33,0.04|
4111952,32,100.16,24.18,0,60,0.06,Unplugged,6,-0.36,0.4,2.91,1029.71,100,0.03|
4111994,32,100.16,24.18,0,60,0.06,Unplugged,6,-0.36,0.4,2.91,1030.23,100,0.03|
4112037,35,100.16,24.18,0,60,0.07,Unplugged,3,-0.36,0.45,3.31,1171.82,50,0.07|
4112080,33,100.16,24.18,0,60,0.04,Unplugged,5,-0.36,0.41,2.99,1059.14,83.33,0.04|
4112122,33,100.16,24.18,0,60,0.08,Unplugged,5,-0.36,0.41,3,1060.75,83.33,0.04|
4112164,34,100.17,24.18,0,60,0.06,Unplugged,4,-0.37,0.43,3.13,1106.77,66.67,0.05|
4112207,35,100.17,24.18,0,60,0.08,Unplugged,3,-0.37,0.46,3.37,1190.66,50,0.07|
4112250,32,100.17,24.18,0,60,0.05,Unplugged,6,-0.37,0.41,2.97,1048.95,100,0.03|
4112292,31,100.17,24.18,0,60,0.07,Unplugged,7,-0.37,0.4,2.92,1031.69,116.67,0.03|
4112334,31,100.17,24.17,0,60,0.06,Unplugged,7,-0.37,0.4,2.93,1034.73,116.67,0.03|
4112376,32,100.17,24.18,0,60,0.07,Unplugged,6,-0.37,0.41,2.99,1056.34,100,0.03|
4112419,32,100.17,24.18,0,60,0.06,Unplugged,6,-0.37,0.41,2.99,1058.34,100,0.03|
4112462,35,100.17,24.18,0,60,0.06,Unplugged,3,-0.37,0.46,3.4,1201.37,50,0.07|
4112504,33,100.17,24.17,0,60,0.06,Unplugged,5,-0.37,0.42,3.07,1084.21,83.33,0.04|
4112548,34,100.17,24.18,0,60,0.05,Unplugged,4,-0.37,0.43,3.18,1125.53,66.67,0.05|
4112591,33,100.17,24.17,0,60,0.08,Unplugged,5,-0.37,0.42,3.07,1085.84,83.33,0.04|
4112634,32,100.17,24.17,0,60,0.06,Unplugged,6,-0.37,0.41,3.01,1065.86,100,0.03|
4112678,33,100.17,24.17,0,60,0.06,Unplugged,5,-0.37,0.42,3.09,1094.32,83.33,0.04|
4112719,34,100.18,24.17,0,60,0.07,Unplugged,4,-0.38,0.44,3.22,1139.32,66.67,0.05|
4112761,31,100.18,24.17,0,60,0.06,Unplugged,7,-0.38,0.41,2.99,1056.85,116.67,0.03|
4112805,32,100.18,24.17,0,60,0.06,Unplugged,6,-0.38,0.42,3.05,1077.13,100,0.03|
4112847,34,100.18,24.18,0,60,0.05,Unplugged,4,-0.38,0.44,3.24,1146.75,66.67,0.05|
4112890,35,100.18,24.18,0,60,0.07,Unplugged,3,-0.38,0.47,3.45,1220.92,50,0.07|
4112932,34,100.18,24.18,0,60,0.06,Unplugged,4,-0.38,0.44,3.21,1137.03,66.67,0.05|
4112974,33,100.17,24.18,0,60,0.08,Unplugged,5,-0.37,0.42,3.07,1086.17,83.33,0.04|
4113016,34,100.17,24.18,0,60,0.05,Unplugged,4,-0.37,0.43,3.17,1120.26,66.67,0.05|
4113059,33,100.17,24.18,0,60,0.07,Unplugged,5,-0.37,0.42,3.05,1079.2,83.33,0.04|
4113101,31,100.17,24.18,0,60,0.06,Unplugged,7,-0.37,0.4,2.94,1038.49,116.67,0.03|
4113144,31,100.17,24.18,0,60,0.06,Unplugged,7,-0.37,0.41,2.94,1041.42,116.67,0.03|
4113187,32,100.17,24.18,0,60,0.07,Unplugged,6,-0.37,0.41,3.01,1065.5,100,0.03|
4113230,34,100.17,24.18,0,60,0.05,Unplugged,4,-0.37,0.44,3.21,1135.2,66.67,0.05|
4113272,34,100.18,24.18,0,60,0.08,Unplugged,4,-0.38,0.44,3.22,1138.53,66.67,0.05|
4113316,32,100.18,24.18,0,60,0.05,Unplugged,6,-0.38,0.42,3.05,1077.13,100,0.03|
4113359,32,100.18,24.18,0,60,0.07,Unplugged,6,-0.38,0.42,3.05,1078.56,100,0.03|
4113403,33,100.18,24.18,0,60,0.06,Unplugged,5,-0.38,0.43,3.12,1105.06,83.33,0.04|
4113445,33,100.18,24.17,0,60,0.06,Unplugged,5,-0.38,0.43,3.13,1106.42,83.33,0.04|
4113488,34,100.18,24.17,0,60,0.08,Unplugged,4,-0.38,0.45,3.26,1153.82,66.67,0.05|
4113531,33,100.18,24.17,0,60,0.05,Unplugged,5,-0.38,0.43,3.14,1109.85,83.33,0.04|
4113574,34,100.18,24.17,0,60,0.07,Unplugged,4,-0.38,0.45,3.27,1156.37,66.67,0.05|
4113617,33,100.18,24.17,0,60,0.05,Unplugged,5,-0.38,0.43,3.17,1119.77,83.33,0.04|
4113659,33,100.19,24.17,0,60,0.07,Unplugged,5,-0.39,0.44,3.18,1126.19,83.33,0.04|
4113703,33,100.19,24.17,0,60,0.06,Unplugged,5,-0.39,0.44,3.22,1138.62,83.33,0.04|
4113745,33,100.19,24.17,0,60,0.06,Unplugged,5,-0.39,0.44,3.24,1145.9,83.33,0.04|
4113788,32,100.2,24.17,0,60,0.08,Unplugged,6,-0.4,0.44,3.19,1128.36,100,0.03|
4113831,33,100.2,24.17,0,60,0.05,Unplugged,5,-0.4,0.46,3.33,1177.39,83.33,0.04|
4113875,32,100.21,24.17,0,60,0.08,Unplugged,6,-0.41,0.45,3.28,1161.6,100,0.03|
4113917,32,100.2,24.17,0,60,0.05,Unplugged,6,-0.4,0.44,3.19,1127.64,100,0.03|
4113959,33,100.2,24.17,0,60,0.07,Unplugged,5,-0.4,0.45,3.29,1163.08,83.33,0.04|
4114002,32,100.2,24.17,0,60,0.06,Unplugged,6,-0.4,0.44,3.19,1128.88,100,0.03|
4114044,34,100.2,24.17,0,60,0.06,Unplugged,4,-0.4,0.47,3.44,1217.14,66.67,0.05|
4114087,32,100.2,24.17,0,60,0.08,Unplugged,6,-0.4,0.45,3.25,1148.06,100,0.03|
4114130,37,100.21,24.17,0,60,0.06,Unplugged,1,-0.41,0.99,7.65,2705.98,16.67,0.46|
4114172,34,100.21,24.17,0,60,0.08,Unplugged,4,-0.41,0.48,3.48,1231.15,66.67,0.05|
4114216,31,100.09,24.17,0,60,0.05,Unplugged,7,-0.29,0.31,2.28,806.47,116.67,0.02|
4114258,31,99.72,24.17,0,60,0.08,Unplugged,7,0.08,-0.08,-0.61,-215.12,116.67,-0.01|
4114300,31,99.04,24.17,0,60,0.03,Unplugged,7,0.76,-0.83,-5.99,-2120.24,116.67,-0.05|
4114342,29,98.17,24.17,0,60,0.07,Unplugged,9,1.63,-1.74,-12.64,-4469.26,150,-0.08|
4114385,28,97.28,24.17,0,60,0.07,Unplugged,10,2.52,-2.68,-19.37,-6850.48,166.67,-0.12|
4114429,30,96.46,24.17,0,60,0.06,Unplugged,8,3.34,-3.6,-26.1,-9232.44,133.33,-0.20|
4114472,29,95.75,24.17,0,60,0.08,Unplugged,9,4.05,-4.33,-31.39,-11100.82,150,-0.21|
4114514,27,95.14,24.16,0,60,0.05,Unplugged,11,4.66,-4.92,-35.6,-12589.17,183.33,-0.19|
4114559,26,94.63,24.16,0,60,0.05,Unplugged,12,5.17,-5.44,-39.28,-13893.82,200,-0.20|
4114603,28,94.19,24.16,0,60,0.06,Unplugged,10,5.61,-5.95,-43.08,-15235.1,166.67,-0.26|
4114645,26,93.82,24.15,0,60,0.05,Unplugged,12,5.98,-6.28,-45.39,-16052.47,200,-0.23|
4114688,26,93.51,24.15,0,60,0.08,Unplugged,12,6.29,-6.61,-47.76,-16893.27,200,-0.24|
4114731,28,93.24,24.15,0,60,0.05,Unplugged,10,6.56,-6.96,-50.39,-17821.11,166.67,-0.30|
4114775,29,93.01,24.15,0,60,0.07,Unplugged,9,6.79,-7.26,-52.6,-18601.96,150,-0.35|
4114817,29,92.8,24.15,0,60,0.06,Unplugged,9,7,-7.48,-54.18,-19163.91,150,-0.36|
4114860,25,92.62,24.15,0,60,0.06,Unplugged,13,7.18,-7.52,-54.29,-19201.47,216.67,-0.25|
4114903,26,92.45,24.15,0,60,0.07,Unplugged,12,7.35,-7.72,-55.82,-19741.63,200,-0.28|
4114947,26,92.29,24.15,0,60,0.05,Unplugged,12,7.51,-7.9,-57.07,-20184.72,200,-0.29|
4114990,25,92.11,24.15,0,60,0.07,Unplugged,13,7.69,-8.05,-58.14,-20562.19,216.67,-0.27|
4115033,25,91.91,24.15,0,60,0.05,Unplugged,13,7.89,-8.27,-59.71,-21116.86,216.67,-0.28|
4115076,25,91.59,24.15,0,60,0.07,Unplugged,13,8.21,-8.6,-62.11,-21968.18,216.67,-0.29|
4115120,25,91.22,24.15,0,60,0.06,Unplugged,13,8.58,-8.98,-64.89,-22951.1,216.67,-0.30|
4115163,25,91.05,24.15,0,60,0.05,Unplugged,13,8.75,-9.16,-66.16,-23400.1,216.67,-0.31|
4115206,24,91.03,24.14,0,60,0.07,Unplugged,14,8.77,-9.15,-66.09,-23375.14,233.33,-0.28|
4115250,23,91.1,24.14,0,60,0.05,Unplugged,15,8.7,-9.05,-65.33,-23105.79,250,-0.26|
4115292,24,91.24,24.14,0,60,0.07,Unplugged,14,8.56,-8.93,-64.51,-22816.26,233.33,-0.28|
4115334,26,91.42,24.14,0,60,0.05,Unplugged,12,8.38,-8.81,-63.68,-22523.88,200,-0.32|
4115378,25,91.62,24.14,0,60,0.06,Unplugged,13,8.18,-8.56,-61.85,-21874.33,216.67,-0.29|
4115421,26,91.84,24.14,0,60,0.07,Unplugged,12,7.96,-8.36,-60.45,-21380.65,200,-0.30|
4115464,26,92.07,24.15,0,60,0.05,Unplugged,12,7.73,-8.12,-58.71,-20762.94,200,-0.29|
4115507,25,92.3,24.15,0,60,0.07,Unplugged,13,7.5,-7.85,-56.7,-20054.66,216.67,-0.26|
4115551,28,92.53,24.15,0,60,0.05,Unplugged,10,7.27,-7.71,-55.83,-19747.3,166.67,-0.34|
4115594,26,92.76,24.15,0,60,0.05,Unplugged,12,7.04,-7.4,-53.47,-18911.03,200,-0.27|
4115637,25,92.98,24.15,0,60,0.07,Unplugged,13,6.82,-7.13,-51.54,-18228.53,216.67,-0.24|
4115681,28,93.2,24.15,0,60,0.05,Unplugged,10,6.6,-7.01,-50.72,-17937.89,166.67,-0.30|
4115724,26,93.41,24.15,0,60,0.08,Unplugged,12,6.39,-6.72,-48.54,-17168.38,200,-0.24|
4115768,25,93.61,24.15,0,60,0.06,Unplugged,13,6.19,-6.48,-46.8,-16551.62,216.67,-0.22|
4115811,25,93.81,24.15,0,60,0.06,Unplugged,13,5.99,-6.27,-45.32,-16028.93,216.67,-0.21|
4115855,26,94,24.15,0,60,0.08,Unplugged,12,5.8,-6.1,-44.08,-15589.18,200,-0.22|
4115897,25,94.18,24.15,0,60,0.05,Unplugged,13,5.62,-5.89,-42.52,-15038.54,216.67,-0.20|
4115940,27,94.35,24.15,0,60,0.07,Unplugged,11,5.45,-5.75,-41.6,-14713.05,183.33,-0.23|
4115983,28,94.52,24.15,0,60,0.05,Unplugged,10,5.28,-5.61,-40.57,-14348.21,166.67,-0.24|
4116026,27,94.68,24.16,0,60,0.07,Unplugged,11,5.12,-5.4,-39.07,-13818.7,183.33,-0.21|
4116069,27,94.84,24.16,0,60,0.06,Unplugged,11,4.96,-5.24,-37.87,-13392.24,183.33,-0.21|
